person_id,first_name,last_name,date_of_birth,gender,phone_number,blood_group,marital_status,status,family_id,father_id,mother_id
517097,Baby517097,Sandhu,2027-01-01,M,,AB+,SINGLE,ALIVE,39135,188801,188804
517098,Baby517098,Dasgupta,2027-01-31,F,,A+,SINGLE,ALIVE,64515,311883,311886
517099,Baby517099,Shankar,2026-09-20,M,,B-,SINGLE,ALIVE,99592,481357,481358
517100,Baby517100,Kale,2026-06-20,F,,A-,SINGLE,ALIVE,51013,246323,246328
517101,Baby517101,Bhandari,2027-01-22,M,,AB-,SINGLE,ALIVE,13636,65572,65573
517102,Baby517102,Som,2026-11-22,F,,A-,SINGLE,ALIVE,35966,173467,173470
517103,Baby517103,Mani,2026-08-25,F,,B-,SINGLE,ALIVE,41207,198827,198828
517104,Baby517104,Kannan,2026-10-03,M,,AB-,SINGLE,ALIVE,48730,235196,235197
517105,Baby517105,Tiwari,2027-02-26,F,,A-,SINGLE,ALIVE,60437,292186,292187
517106,Baby517106,Sarna,2027-02-26,F,,O+,SINGLE,ALIVE,61517,297413,297414
517107,Baby517107,Saraf,2026-06-07,M,,A+,SINGLE,ALIVE,92760,448309,448311
517108,Baby517108,Rama,2026-11-24,F,,AB-,SINGLE,ALIVE,99980,483228,483229
517109,Baby517109,Bhagat,2026-11-24,M,,O-,SINGLE,ALIVE,19167,92323,92324
517110,Baby517110,Shroff,2026-08-20,M,,B-,SINGLE,ALIVE,30273,146038,146039
517111,Baby517111,Chadha,2026-12-06,M,,O+,SINGLE,ALIVE,70881,342645,342646
517112,Baby517112,Bhalla,2027-03-03,F,,AB-,SINGLE,ALIVE,6057,29206,29207
517113,Baby517113,Hayre,2026-10-15,F,,O+,SINGLE,ALIVE,27303,131550,131552
517114,Baby517114,Pandit,2026-12-15,M,,B-,SINGLE,ALIVE,68061,329067,329069
517115,Baby517115,Sekhon,2026-12-13,M,,AB+,SINGLE,ALIVE,68991,333531,333532
517116,Baby517116,Parmer,2026-06-18,F,,O+,SINGLE,ALIVE,81026,391489,391490
517117,Baby517117,Hayre,2026-10-10,F,,AB-,SINGLE,ALIVE,68978,333483,333484
517118,Baby517118,Sarin,2026-10-20,F,,B-,SINGLE,ALIVE,9208,44271,44272
517119,Baby517119,Wason,2027-02-06,F,,A+,SINGLE,ALIVE,80218,387649,387650
517120,Baby517120,Chaudry,2026-11-11,M,,AB+,SINGLE,ALIVE,43181,208395,208399
517121,Baby517121,Bala,2026-07-31,F,,AB+,SINGLE,ALIVE,22785,109795,109798
517122,Baby517122,Kanda,2026-10-08,F,,O-,SINGLE,ALIVE,9147,43972,43973
517123,Baby517123,Gara,2027-01-12,F,,B+,SINGLE,ALIVE,59011,285258,285259
517124,Baby517124,Chahal,2026-12-17,F,,B-,SINGLE,ALIVE,65795,318018,318019
517125,Baby517125,Dhawan,2027-01-19,F,,AB+,SINGLE,ALIVE,96032,464083,464084
517126,Baby517126,Aurora,2027-02-13,F,,B-,SINGLE,ALIVE,69936,338046,338052
517127,Baby517127,Kamdar,2026-09-16,F,,AB+,SINGLE,ALIVE,80416,388595,388597
517128,Baby517128,Dhingra,2027-01-04,F,,B-,SINGLE,ALIVE,103524,500400,500401
517129,Baby517129,Nori,2026-12-01,M,,A-,SINGLE,ALIVE,86786,419390,419391
517130,Baby517130,Handa,2026-08-05,M,,B+,SINGLE,ALIVE,26356,127005,127008
517131,Baby517131,Reddy,2026-06-06,F,,B-,SINGLE,ALIVE,88465,427585,427586
517132,Baby517132,Bera,2026-09-12,F,,B-,SINGLE,ALIVE,76350,368980,368981
517133,Baby517133,Sankaran,2026-10-17,M,,A-,SINGLE,ALIVE,17038,81950,81953
517134,Baby517134,Choudhury,2026-11-09,F,,A+,SINGLE,ALIVE,55848,269924,269925
517135,Baby517135,Mann,2026-11-10,M,,AB+,SINGLE,ALIVE,99272,479832,479833
517136,Baby517136,Shroff,2026-12-08,F,,B+,SINGLE,ALIVE,38903,187655,187659
517137,Baby517137,Pandey,2026-06-28,F,,AB-,SINGLE,ALIVE,3230,15581,15582
517138,Baby517138,Randhawa,2026-06-19,F,,O-,SINGLE,ALIVE,36431,175716,175719
517139,Baby517139,Shah,2026-11-04,M,,A-,SINGLE,ALIVE,22619,108968,108970
517140,Baby517140,Deep,2026-07-22,M,,O-,SINGLE,ALIVE,37851,182590,182591
517141,Baby517141,Sunder,2026-07-10,M,,B+,SINGLE,ALIVE,75214,363575,363576
517142,Baby517142,Baral,2026-11-08,M,,A+,SINGLE,ALIVE,104595,505616,505617
517143,Baby517143,Rastogi,2026-11-19,F,,A+,SINGLE,ALIVE,4396,21152,21154
517144,Baby517144,Chahal,2026-09-28,M,,AB-,SINGLE,ALIVE,48052,231912,231913
517145,Baby517145,Sachdev,2026-09-28,M,,B-,SINGLE,ALIVE,61180,295805,295809
517146,Baby517146,Loke,2026-11-20,F,,O+,SINGLE,ALIVE,30948,149225,149226
517147,Baby517147,Narang,2026-06-12,F,,B+,SINGLE,ALIVE,74658,360888,360893
517148,Baby517148,Bal,2027-03-02,M,,A+,SINGLE,ALIVE,12384,59546,59547
517149,Baby517149,Narula,2027-01-20,M,,O+,SINGLE,ALIVE,60807,293999,294000
517150,Baby517150,Kala,2026-07-14,F,,O-,SINGLE,ALIVE,59032,285351,285352
517151,Baby517151,Radhakrishnan,2027-02-02,M,,O-,SINGLE,ALIVE,45903,221514,221515
517152,Baby517152,Seth,2026-10-23,M,,A-,SINGLE,ALIVE,67468,326212,326213
517153,Baby517153,Dugal,2027-01-23,F,,B+,SINGLE,ALIVE,74519,360189,360195
517154,Baby517154,Sabharwal,2027-01-31,F,,B-,SINGLE,ALIVE,50772,245128,245130
517155,Baby517155,Buch,2026-06-08,M,,AB+,SINGLE,ALIVE,82159,396984,396985
517156,Baby517156,Acharya,2026-11-24,F,,A-,SINGLE,ALIVE,57463,277852,277853
517157,Baby517157,Sarma,2027-01-05,M,,O+,SINGLE,ALIVE,37873,182704,182705
517158,Baby517158,Tata,2026-11-25,M,,O+,SINGLE,ALIVE,49872,240721,240722
517159,Baby517159,Salvi,2027-02-04,M,,AB+,SINGLE,ALIVE,58194,281371,281372
517160,Baby517160,Sabharwal,2027-03-07,M,,O+,SINGLE,ALIVE,35643,171893,171896
517161,Baby517161,Naidu,2026-12-29,M,,O+,SINGLE,ALIVE,68188,329687,329688
517162,Baby517162,Mandal,2026-06-16,F,,B+,SINGLE,ALIVE,22614,108939,108940
517163,Baby517163,Jha,2026-11-29,F,,B-,SINGLE,ALIVE,67377,325760,325761
517164,Baby517164,Anne,2026-07-12,M,,AB-,SINGLE,ALIVE,8404,40415,40416
517165,Baby517165,Gokhale,2026-09-09,F,,AB-,SINGLE,ALIVE,74676,360977,360981
517166,Baby517166,Dara,2026-09-19,M,,O+,SINGLE,ALIVE,3184,15358,15359
517167,Baby517167,Mitra,2026-08-19,F,,B-,SINGLE,ALIVE,57029,275750,275751
517168,Baby517168,Lanka,2027-01-18,F,,B-,SINGLE,ALIVE,13115,63024,63025
517169,Baby517169,Tara,2026-08-02,M,,B+,SINGLE,ALIVE,1025,4914,4917
517170,Baby517170,Raj,2026-06-23,F,,O+,SINGLE,ALIVE,51904,250680,250681
517171,Baby517171,Guha,2027-01-05,M,,A+,SINGLE,ALIVE,73329,354436,354437
517172,Baby517172,Bedi,2027-03-09,M,,O+,SINGLE,ALIVE,48462,233892,233893
517173,Baby517173,Nori,2026-07-23,F,,AB+,SINGLE,ALIVE,571,2759,2760
517174,Baby517174,Luthra,2026-11-19,F,,A-,SINGLE,ALIVE,23419,112785,112788
517175,Baby517175,Amble,2027-02-22,M,,O-,SINGLE,ALIVE,27280,131434,131436
517176,Baby517176,Sami,2026-11-21,F,,A+,SINGLE,ALIVE,74359,359416,359417
517177,Baby517177,Yadav,2026-08-22,M,,A+,SINGLE,ALIVE,57783,279362,279366
517178,Baby517178,Dua,2026-06-12,M,,A-,SINGLE,ALIVE,14117,67892,67894
517179,Baby517179,Dutt,2026-12-04,M,,A-,SINGLE,ALIVE,28689,138334,138335
517180,Baby517180,Rajagopal,2027-03-13,F,,AB+,SINGLE,ALIVE,16117,77511,77514
517181,Baby517181,Deshpande,2027-01-29,F,,AB+,SINGLE,ALIVE,96258,465196,465197
517182,Baby517182,Sridhar,2026-08-15,M,,A+,SINGLE,ALIVE,24618,118571,118575
517183,Baby517183,Dubey,2027-02-23,F,,O+,SINGLE,ALIVE,89144,430889,430891
517184,Baby517184,Varty,2026-10-12,F,,AB-,SINGLE,ALIVE,52029,251298,251299
517185,Baby517185,Randhawa,2027-03-08,F,,B-,SINGLE,ALIVE,16434,79044,79045
517186,Baby517186,Comar,2026-08-12,F,,AB-,SINGLE,ALIVE,45365,218951,218952
517187,Baby517187,Swamy,2026-10-07,F,,AB-,SINGLE,ALIVE,32812,158154,158155
517188,Baby517188,Agate,2026-06-16,F,,B+,SINGLE,ALIVE,99578,481298,481302
517189,Baby517189,Jaggi,2026-09-10,M,,B-,SINGLE,ALIVE,13166,63276,63282
517190,Baby517190,Devi,2026-12-20,F,,AB+,SINGLE,ALIVE,97327,470431,470432
517191,Baby517191,Bala,2027-01-19,M,,AB+,SINGLE,ALIVE,10067,48366,48367
517192,Baby517192,Reddy,2027-01-05,M,,B-,SINGLE,ALIVE,51766,250004,250006
517193,Baby517193,Savant,2026-08-24,M,,O-,SINGLE,ALIVE,32369,155972,155973
517194,Baby517194,Varughese,2026-12-21,F,,AB+,SINGLE,ALIVE,4946,23796,23797
517195,Baby517195,Basu,2027-01-28,M,,O+,SINGLE,ALIVE,3832,18446,18447
517196,Baby517196,Thaker,2026-10-03,F,,B+,SINGLE,ALIVE,36552,176292,176293
517197,Baby517197,Sarna,2026-08-07,F,,AB+,SINGLE,ALIVE,65217,315236,315237
517198,Baby517198,Hora,2026-09-06,M,,AB-,SINGLE,ALIVE,68138,329452,329453
517199,Baby517199,Agate,2026-09-10,M,,B-,SINGLE,ALIVE,88072,425703,425704
517200,Baby517200,Batta,2026-09-13,M,,A-,SINGLE,ALIVE,38942,187850,187851
517201,Baby517201,Sani,2027-01-18,M,,O+,SINGLE,ALIVE,90224,436006,436007
517202,Baby517202,Bhavsar,2026-07-14,M,,B+,SINGLE,ALIVE,45643,220291,220295
517203,Baby517203,Thaker,2026-06-08,M,,B-,SINGLE,ALIVE,30223,145783,145784
517204,Baby517204,Minhas,2026-07-27,F,,O-,SINGLE,ALIVE,97193,469786,469787
517205,Baby517205,Khosla,2027-03-01,F,,AB+,SINGLE,ALIVE,57423,277648,277649
517206,Baby517206,Chawla,2027-01-17,M,,AB+,SINGLE,ALIVE,865,4153,4154
517207,Baby517207,Kade,2026-07-22,M,,B-,SINGLE,ALIVE,34491,166280,166281
517208,Baby517208,Lanka,2026-12-12,M,,O+,SINGLE,ALIVE,79814,385684,385685
517209,Baby517209,Sood,2026-11-07,F,,B-,SINGLE,ALIVE,50033,241497,241498
517210,Baby517210,Khanna,2026-07-12,M,,AB+,SINGLE,ALIVE,22150,106782,106783
517211,Baby517211,Sha,2027-02-13,F,,O+,SINGLE,ALIVE,62829,303761,303764
517212,Baby517212,Bakshi,2027-02-07,M,,B+,SINGLE,ALIVE,21267,102518,102519
517213,Baby517213,Mane,2026-11-19,M,,O-,SINGLE,ALIVE,41203,198805,198806
517214,Baby517214,Madan,2026-07-16,M,,AB-,SINGLE,ALIVE,7721,37164,37166
517215,Baby517215,Khatri,2026-07-14,M,,B+,SINGLE,ALIVE,47633,229883,229884
517216,Baby517216,Sane,2027-02-16,F,,A-,SINGLE,ALIVE,60297,291516,291517
517217,Baby517217,Arora,2026-10-18,F,,B-,SINGLE,ALIVE,82689,399507,399509
517218,Baby517218,Brar,2026-10-15,F,,B-,SINGLE,ALIVE,5597,26969,26970
517219,Baby517219,Nori,2026-10-13,M,,AB+,SINGLE,ALIVE,94025,454446,454447
517220,Baby517220,Halder,2026-07-20,M,,O+,SINGLE,ALIVE,70728,341906,341907
517221,Baby517221,Datta,2026-09-09,M,,A+,SINGLE,ALIVE,7412,35697,35698
517222,Baby517222,Kothari,2026-12-29,M,,AB+,SINGLE,ALIVE,10602,50936,50937
517223,Baby517223,Dube,2027-03-01,M,,A-,SINGLE,ALIVE,37259,179749,179752
517224,Baby517224,Narayanan,2026-10-28,M,,A-,SINGLE,ALIVE,38241,184484,184486
517225,Baby517225,Contractor,2027-01-23,M,,O+,SINGLE,ALIVE,44485,214717,214722
517226,Baby517226,Devi,2026-06-09,F,,AB-,SINGLE,ALIVE,97913,473243,473244
517227,Baby517227,Bhatnagar,2026-08-11,M,,A+,SINGLE,ALIVE,34944,168485,168490
517228,Baby517228,Bawa,2026-07-06,F,,B-,SINGLE,ALIVE,48105,232173,232174
517229,Baby517229,Chander,2027-02-24,M,,O+,SINGLE,ALIVE,79906,386131,386132
517230,Baby517230,Hans,2027-01-31,M,,AB+,SINGLE,ALIVE,44185,213315,213316
517231,Baby517231,Garde,2027-02-07,M,,B+,SINGLE,ALIVE,77079,372465,372466
517232,Baby517232,Memon,2026-12-09,M,,A-,SINGLE,ALIVE,79658,384931,384932
517233,Baby517233,Hegde,2026-09-20,F,,A+,SINGLE,ALIVE,93020,449596,449597
517234,Baby517234,Lala,2026-09-19,F,,B+,SINGLE,ALIVE,94835,458301,458302
517235,Baby517235,Korpal,2026-06-24,M,,B-,SINGLE,ALIVE,38180,184200,184203
517236,Baby517236,Seth,2026-11-19,F,,A+,SINGLE,ALIVE,103032,498009,498010
517237,Baby517237,Issac,2026-12-05,M,,AB-,SINGLE,ALIVE,85269,412056,412060
517238,Baby517238,Dyal,2027-02-14,F,,O-,SINGLE,ALIVE,10228,49148,49149
517239,Baby517239,Grover,2026-06-27,M,,A+,SINGLE,ALIVE,17463,83999,84000
517240,Baby517240,Golla,2026-07-14,M,,O-,SINGLE,ALIVE,87379,422281,422282
517241,Baby517241,Ratti,2026-10-05,F,,B-,SINGLE,ALIVE,11183,53749,53750
517242,Baby517242,Pandey,2026-12-21,F,,O-,SINGLE,ALIVE,50589,244180,244181
517243,Baby517243,Goel,2026-07-01,F,,AB+,SINGLE,ALIVE,11859,57034,57035
517244,Baby517244,Nanda,2026-08-15,F,,O+,SINGLE,ALIVE,22738,109567,109568
517245,Baby517245,Shankar,2026-12-17,F,,A-,SINGLE,ALIVE,39618,191101,191102
517246,Baby517246,Dani,2026-08-02,M,,B-,SINGLE,ALIVE,97523,471350,471351
517247,Baby517247,Hayer,2026-07-18,M,,B-,SINGLE,ALIVE,79492,384114,384115
517248,Baby517248,Char,2026-12-17,M,,O+,SINGLE,ALIVE,38047,183558,183559
517249,Baby517249,Varughese,2027-02-22,M,,B-,SINGLE,ALIVE,92463,446896,446897
517250,Baby517250,Puri,2026-10-12,M,,B-,SINGLE,ALIVE,63906,308916,308917
517251,Baby517251,Goyal,2026-08-17,F,,A+,SINGLE,ALIVE,1431,6888,6889
517252,Baby517252,Sodhi,2026-11-11,M,,AB-,SINGLE,ALIVE,83737,404570,404571
517253,Baby517253,Aurora,2027-01-01,M,,B-,SINGLE,ALIVE,39088,188572,188578
517254,Baby517254,Bhattacharyya,2026-12-30,F,,O+,SINGLE,ALIVE,78371,378774,378778
517255,Baby517255,Muni,2026-06-28,F,,AB-,SINGLE,ALIVE,100984,488149,488150
517256,Baby517256,Kota,2026-10-27,M,,AB+,SINGLE,ALIVE,40620,195983,195986
517257,Baby517257,Garde,2026-08-28,M,,B+,SINGLE,ALIVE,7490,36078,36082
517258,Baby517258,Morar,2026-12-17,M,,B+,SINGLE,ALIVE,71027,343363,343364
517259,Baby517259,Halder,2027-01-25,M,,AB+,SINGLE,ALIVE,59523,287742,287747
517260,Baby517260,Lala,2026-08-16,M,,B+,SINGLE,ALIVE,13471,64762,64765
517261,Baby517261,Samra,2027-01-07,F,,O-,SINGLE,ALIVE,24164,116409,116410
517262,Baby517262,Khanna,2026-08-30,F,,AB-,SINGLE,ALIVE,19164,92311,92315
517263,Baby517263,Dhillon,2026-06-12,F,,O+,SINGLE,ALIVE,4986,23995,23996
517264,Baby517264,Sathe,2027-03-09,F,,O-,SINGLE,ALIVE,79782,385527,385528
517265,Baby517265,More,2026-07-19,M,,AB-,SINGLE,ALIVE,12806,61569,61570
517266,Baby517266,Guha,2026-08-24,F,,B+,SINGLE,ALIVE,7056,33990,33994
517267,Baby517267,Trivedi,2027-03-10,F,,B+,SINGLE,ALIVE,56014,270741,270744
517268,Baby517268,Bora,2026-06-18,F,,AB+,SINGLE,ALIVE,39514,190618,190622
517269,Baby517269,Kala,2027-02-08,M,,O-,SINGLE,ALIVE,64236,310487,310488
517270,Baby517270,Bhatti,2027-01-29,F,,B+,SINGLE,ALIVE,13985,67268,67272
517271,Baby517271,Dada,2027-03-07,F,,AB-,SINGLE,ALIVE,16329,78546,78547
517272,Baby517272,Amble,2026-09-04,M,,A-,SINGLE,ALIVE,89393,432065,432066
517273,Baby517273,Mody,2027-03-06,M,,AB-,SINGLE,ALIVE,71069,343569,343570
517274,Baby517274,Swaminathan,2026-07-24,F,,AB+,SINGLE,ALIVE,73360,354577,354579
517275,Baby517275,Sule,2026-09-16,F,,O+,SINGLE,ALIVE,2490,12041,12042
517276,Baby517276,Lala,2027-02-24,F,,O+,SINGLE,ALIVE,69802,337427,337430
517277,Baby517277,Karpe,2026-08-03,M,,B+,SINGLE,ALIVE,94220,455376,455377
517278,Baby517278,Mandal,2026-10-28,M,,O+,SINGLE,ALIVE,51462,248552,248553
517279,Baby517279,Pau,2026-07-31,F,,O-,SINGLE,ALIVE,65489,316535,316536
517280,Baby517280,Pillay,2026-12-04,M,,A-,SINGLE,ALIVE,79373,383556,383562
517281,Baby517281,Anne,2027-01-13,F,,A+,SINGLE,ALIVE,34199,164855,164856
517282,Baby517282,Kade,2027-03-04,M,,B-,SINGLE,ALIVE,54884,265260,265263
517283,Baby517283,Barad,2026-11-20,M,,A+,SINGLE,ALIVE,54679,264269,264270
517284,Baby517284,Tella,2026-11-02,M,,A+,SINGLE,ALIVE,6225,29998,29999
517285,Baby517285,Kalita,2027-02-15,F,,O-,SINGLE,ALIVE,52806,255109,255110
517286,Baby517286,Mittal,2026-08-23,M,,O-,SINGLE,ALIVE,80156,387331,387332
517287,Baby517287,Ghose,2026-06-10,M,,O+,SINGLE,ALIVE,57319,277150,277151
517288,Baby517288,Aurora,2027-01-23,M,,AB-,SINGLE,ALIVE,68351,330482,330483
517289,Baby517289,Patla,2027-01-06,M,,A+,SINGLE,ALIVE,57746,279187,279188
517290,Baby517290,Bala,2027-01-22,M,,AB+,SINGLE,ALIVE,16714,80360,80361
517291,Baby517291,Vasa,2026-07-24,M,,A-,SINGLE,ALIVE,94734,457829,457831
517292,Baby517292,Halder,2027-01-15,F,,B-,SINGLE,ALIVE,35054,169017,169020
517293,Baby517293,Gade,2026-11-07,M,,A-,SINGLE,ALIVE,100573,486124,486125
517294,Baby517294,Jhaveri,2026-09-09,F,,O-,SINGLE,ALIVE,81892,395696,395697
517295,Baby517295,Rajan,2026-12-20,M,,AB-,SINGLE,ALIVE,66718,322517,322518
517296,Baby517296,Wable,2026-12-15,F,,B-,SINGLE,ALIVE,14608,70284,70289
517297,Baby517297,Pandya,2027-01-25,M,,AB+,SINGLE,ALIVE,89132,430835,430836
517298,Baby517298,Lad,2026-10-16,F,,B-,SINGLE,ALIVE,70693,341753,341754
517299,Baby517299,Wason,2026-07-12,F,,AB-,SINGLE,ALIVE,15999,76965,76969
517300,Baby517300,Luthra,2026-10-06,M,,O-,SINGLE,ALIVE,42259,203864,203866
517301,Baby517301,Behl,2027-03-10,F,,O-,SINGLE,ALIVE,30186,145603,145604
517302,Baby517302,Biswas,2027-01-01,M,,A+,SINGLE,ALIVE,26698,128652,128655
517303,Baby517303,Parsa,2026-06-24,F,,A-,SINGLE,ALIVE,10416,50051,50052
517304,Baby517304,Apte,2026-12-04,F,,O+,SINGLE,ALIVE,32569,156931,156934
517305,Baby517305,Bora,2026-12-13,F,,O+,SINGLE,ALIVE,100616,486323,486324
517306,Baby517306,Ganesh,2026-10-29,F,,O+,SINGLE,ALIVE,53452,258324,258325
517307,Baby517307,Bhakta,2026-07-04,M,,O+,SINGLE,ALIVE,47882,231086,231087
517308,Baby517308,Loyal,2027-01-14,F,,AB+,SINGLE,ALIVE,100192,484273,484274
517309,Baby517309,Nayak,2027-03-08,F,,A+,SINGLE,ALIVE,27433,132161,132162
517310,Baby517310,Gaba,2027-03-08,M,,B+,SINGLE,ALIVE,3820,18390,18391
517311,Baby517311,Nori,2027-02-01,M,,AB+,SINGLE,ALIVE,81477,393679,393680
517312,Baby517312,Sur,2026-10-13,F,,AB-,SINGLE,ALIVE,80930,391051,391052
517313,Baby517313,Nadig,2026-10-11,F,,O+,SINGLE,ALIVE,41179,198688,198691
517314,Baby517314,Bhatti,2026-12-05,F,,A+,SINGLE,ALIVE,80190,387508,387509
517315,Baby517315,Doctor,2027-01-05,M,,AB+,SINGLE,ALIVE,887,4269,4270
517316,Baby517316,Mohanty,2026-08-21,F,,A+,SINGLE,ALIVE,19502,93954,93955
517317,Baby517317,Zachariah,2027-03-12,F,,B-,SINGLE,ALIVE,20346,98074,98076
517318,Baby517318,Wason,2026-10-27,F,,AB-,SINGLE,ALIVE,51064,246581,246582
517319,Baby517319,Agate,2026-08-02,F,,A-,SINGLE,ALIVE,74601,360610,360611
517320,Baby517320,Rama,2026-12-29,F,,AB+,SINGLE,ALIVE,97258,470094,470095
517321,Baby517321,Suri,2026-12-11,M,,AB-,SINGLE,ALIVE,11590,55737,55738
517322,Baby517322,Mital,2026-07-02,M,,O+,SINGLE,ALIVE,58873,284588,284590
517323,Baby517323,Bhakta,2026-11-05,F,,AB+,SINGLE,ALIVE,20857,100557,100558
517324,Baby517324,Bains,2026-08-27,F,,A+,SINGLE,ALIVE,59122,285791,285793
517325,Baby517325,Zachariah,2026-12-04,M,,AB-,SINGLE,ALIVE,33653,162226,162227
517326,Baby517326,Comar,2026-11-01,F,,A+,SINGLE,ALIVE,65266,315469,315470
517327,Baby517327,Lata,2026-12-31,M,,AB-,SINGLE,ALIVE,15154,72908,72909
517328,Baby517328,Shenoy,2026-12-24,M,,O+,SINGLE,ALIVE,95807,462978,462979
517329,Baby517329,Hayer,2026-10-31,F,,O+,SINGLE,ALIVE,23595,113640,113643
517330,Baby517330,Patil,2026-11-12,M,,A-,SINGLE,ALIVE,27670,133330,133333
517331,Baby517331,Naidu,2026-06-16,F,,O-,SINGLE,ALIVE,26177,126154,126155
517332,Baby517332,Tata,2026-12-09,M,,AB+,SINGLE,ALIVE,102057,493311,493312
517333,Baby517333,Mishra,2026-07-03,M,,AB+,SINGLE,ALIVE,26904,129637,129638
517334,Baby517334,Bhasin,2026-11-17,F,,A-,SINGLE,ALIVE,8682,41727,41731
517335,Baby517335,Sarin,2027-01-14,M,,AB+,SINGLE,ALIVE,49130,237166,237167
517336,Baby517336,Manda,2027-03-12,F,,AB+,SINGLE,ALIVE,98380,475503,475507
517337,Baby517337,Dhillon,2027-01-28,M,,AB-,SINGLE,ALIVE,36303,175107,175108
517338,Baby517338,Sampath,2026-08-17,M,,B+,SINGLE,ALIVE,73079,353233,353237
517339,Baby517339,Cheema,2026-07-06,F,,B+,SINGLE,ALIVE,53302,257572,257573
517340,Baby517340,Agarwal,2027-02-02,F,,B-,SINGLE,ALIVE,40594,195853,195854
517341,Baby517341,Sabharwal,2027-02-08,F,,B-,SINGLE,ALIVE,55470,268096,268097
517342,Baby517342,Kapoor,2027-01-29,F,,AB+,SINGLE,ALIVE,89093,430646,430647
517343,Baby517343,Jhaveri,2026-12-17,F,,AB+,SINGLE,ALIVE,90651,438074,438075
517344,Baby517344,Lalla,2026-11-10,M,,AB+,SINGLE,ALIVE,77439,374184,374185
517345,Baby517345,Lad,2026-12-12,M,,A-,SINGLE,ALIVE,26724,128777,128778
517346,Baby517346,Palla,2027-02-20,F,,B+,SINGLE,ALIVE,96118,464511,464512
517347,Baby517347,Pillay,2027-03-04,M,,B+,SINGLE,ALIVE,51550,248963,248966
517348,Baby517348,Rana,2027-01-21,M,,AB+,SINGLE,ALIVE,85513,413249,413251
517349,Baby517349,Kala,2027-02-07,M,,B+,SINGLE,ALIVE,23754,114417,114418
517350,Baby517350,Chacko,2026-08-05,M,,B+,SINGLE,ALIVE,97486,471178,471179
517351,Baby517351,Ramesh,2026-10-08,F,,O-,SINGLE,ALIVE,41280,199180,199181
517352,Baby517352,Sem,2026-09-09,F,,A-,SINGLE,ALIVE,24532,118159,118164
517353,Baby517353,Dara,2027-02-10,M,,B-,SINGLE,ALIVE,19549,94180,94181
517354,Baby517354,Sastry,2027-02-11,F,,O-,SINGLE,ALIVE,83999,405847,405848
517355,Baby517355,Bhalla,2026-11-14,M,,AB-,SINGLE,ALIVE,16162,77723,77726
517356,Baby517356,Jayaraman,2026-10-11,M,,B+,SINGLE,ALIVE,37245,179683,179684
517357,Baby517357,Sethi,2027-01-15,F,,AB+,SINGLE,ALIVE,93667,452736,452737
517358,Baby517358,Manne,2027-02-07,F,,B-,SINGLE,ALIVE,86771,419327,419328
517359,Baby517359,Devi,2026-12-17,F,,B+,SINGLE,ALIVE,31380,151309,151310
517360,Baby517360,Mahajan,2027-01-24,M,,B-,SINGLE,ALIVE,10060,48333,48334
517361,Baby517361,Dixit,2026-07-30,F,,A-,SINGLE,ALIVE,13747,66104,66106
517362,Baby517362,Kohli,2026-08-31,M,,B-,SINGLE,ALIVE,63447,306696,306697
517363,Baby517363,Dhawan,2026-08-27,F,,O-,SINGLE,ALIVE,29915,144300,144301
517364,Baby517364,Sachdev,2026-11-25,F,,A+,SINGLE,ALIVE,45489,219557,219559
517365,Baby517365,Magar,2026-09-06,F,,O+,SINGLE,ALIVE,1859,8937,8938
517366,Baby517366,Anne,2027-01-30,F,,A+,SINGLE,ALIVE,28393,136861,136862
517367,Baby517367,Purohit,2026-12-30,F,,B-,SINGLE,ALIVE,66303,320452,320453
517368,Baby517368,Keer,2026-07-12,M,,B-,SINGLE,ALIVE,75955,367083,367084
517369,Baby517369,Chauhan,2026-12-21,M,,A+,SINGLE,ALIVE,72764,351735,351736
517370,Baby517370,Rai,2026-09-14,M,,B+,SINGLE,ALIVE,104247,503938,503939
517371,Baby517371,Oommen,2026-06-09,M,,O-,SINGLE,ALIVE,9105,43761,43762
517372,Baby517372,Rout,2026-11-25,M,,B-,SINGLE,ALIVE,73643,355937,355938
517373,Baby517373,Oza,2027-02-14,F,,A-,SINGLE,ALIVE,75538,365104,365105
517374,Baby517374,Kakar,2026-09-17,F,,B-,SINGLE,ALIVE,72368,349777,349778
517375,Baby517375,Garde,2026-11-06,M,,A-,SINGLE,ALIVE,69665,336774,336775
517376,Baby517376,Mohanty,2026-09-13,M,,O+,SINGLE,ALIVE,24491,117958,117959
517377,Baby517377,Sandhu,2026-06-13,F,,A+,SINGLE,ALIVE,99836,482542,482546
517378,Baby517378,Gade,2026-10-13,M,,O-,SINGLE,ALIVE,86315,417106,417107
517379,Baby517379,Bora,2026-12-27,M,,A+,SINGLE,ALIVE,3534,17040,17041
517380,Baby517380,Jani,2026-12-26,M,,O+,SINGLE,ALIVE,95427,461144,461145
517381,Baby517381,Mann,2027-01-16,M,,A+,SINGLE,ALIVE,40814,196934,196935
517382,Baby517382,Khatri,2026-08-23,F,,O-,SINGLE,ALIVE,30178,145562,145563
517383,Baby517383,Deshmukh,2026-12-13,M,,O-,SINGLE,ALIVE,96701,467350,467352
517384,Baby517384,Sathe,2027-02-06,M,,AB-,SINGLE,ALIVE,56889,275032,275033
517385,Baby517385,Babu,2026-11-30,F,,O-,SINGLE,ALIVE,35836,172852,172853
517386,Baby517386,Sha,2026-08-23,M,,A+,SINGLE,ALIVE,76179,368135,368139
